24	121	0.72
121	24	0.72
24	122	0.72
122	24	0.72
24	661	0.899
661	24	0.899
24	3838	0.72
3838	24	0.72
24	127	0.72
127	24	0.72
24	128	0.72
128	24	0.72
24	2682	0.857
2682	24	0.857
24	4641	0.72
4641	24	0.72
2	3832	0.9
3832	2	0.9
3	148	0.52
148	3	0.52
3	2659	0.52
2659	3	0.52
3	2665	0.52
2665	3	0.52
3	152	0.52
152	3	0.52
4	148	0.52
148	4	0.52
4	2657	0.52
2657	4	0.52
4	2695	0.52
2695	4	0.52
4	2665	0.52
2665	4	0.52
4	152	0.52
152	4	0.52
5	148	0.948
148	5	0.948
5	4015	0.899
4015	5	0.899
5	2656	0.899
2656	5	0.899
5	2657	0.948
2657	5	0.948
5	2659	0.948
2659	5	0.948
5	2695	0.948
2695	5	0.948
5	3832	0.9
3832	5	0.9
5	627	0.899
627	5	0.899
5	2665	0.948
2665	5	0.948
5	936	0.899
936	5	0.899
5	629	0.899
629	5	0.899
5	632	0.899
632	5	0.899
5	1996	0.899
1996	5	0.899
5	3837	0.899
3837	5	0.899
5	2676	0.9
2676	5	0.9
5	152	0.948
152	5	0.948
25	2871	0.9
2871	25	0.9
25	3370	0.899
3370	25	0.899
25	6039	0.72
6039	25	0.72
25	1799	0.9
1799	25	0.9
25	2819	0.72
2819	25	0.72
25	1831	0.899
1831	25	0.899
25	4081	0.899
4081	25	0.899
25	3823	0.899
3823	25	0.899
25	4016	0.72
4016	25	0.72
25	1172	0.899
1172	25	0.899
25	3919	0.72
3919	25	0.72
25	4198	0.899
4198	25	0.899
25	215	0.899
215	25	0.899
25	2431	0.899
2431	25	0.899
25	5261	0.899
5261	25	0.899
25	3841	0.9
3841	25	0.9
25	2728	0.899
2728	25	0.899
25	704	0.899
704	25	0.899
25	58	0.72
58	25	0.72
25	5632	0.899
5632	25	0.899
25	2888	0.9
2888	25	0.9
25	5327	0.899
5327	25	0.899
25	4591	0.899
4591	25	0.899
25	2401	0.899
2401	25	0.899
25	2450	0.9
2450	25	0.9
25	3479	0.899
3479	25	0.899
25	4716	0.899
4716	25	0.899
25	3481	0.9
3481	25	0.9
25	224	0.9
224	25	0.9
25	227	0.9
227	25	0.9
25	3924	0.72
3924	25	0.72
25	660	0.899
660	25	0.899
25	3835	0.72
3835	25	0.72
25	1679	0.899
1679	25	0.899
25	4073	0.899
4073	25	0.899
25	3483	0.9
3483	25	0.9
25	717	0.899
717	25	0.899
25	2410	0.9
2410	25	0.9
25	3459	0.899
3459	25	0.899
25	634	0.9
634	25	0.9
25	3484	0.899
3484	25	0.899
25	192	0.899
192	25	0.899
25	3838	0.72
3838	25	0.72
25	4593	0.899
4593	25	0.899
25	237	0.899
237	25	0.899
25	3461	0.899
3461	25	0.899
25	89	0.72
89	25	0.72
25	4641	0.72
4641	25	0.72
25	4595	0.899
4595	25	0.899
25	5375	0.899
5375	25	0.899
6	4015	0.9
4015	6	0.9
6	3832	0.9
3832	6	0.9
6	3837	0.9
3837	6	0.9
7	4015	0.9
4015	7	0.9
7	3832	0.899
3832	7	0.899
7	2663	0.857
2663	7	0.857
7	3837	0.9
3837	7	0.9
7	2676	0.948
2676	7	0.948
2687	418	0.9
418	2687	0.9
2687	3039	0.9
3039	2687	0.9
2687	1105	0.899
1105	2687	0.899
2687	3269	0.9
3269	2687	0.9
2687	451	0.9
451	2687	0.9
2687	1133	0.9
1133	2687	0.9
2687	3138	0.899
3138	2687	0.899
2687	2542	0.9
2542	2687	0.9
2687	474	0.9
474	2687	0.9
2687	478	0.899
478	2687	0.899
2687	1012	0.9
1012	2687	0.9
2687	2751	0.9
2751	2687	0.9
2687	1144	0.9
1144	2687	0.9
2687	2543	0.9
2543	2687	0.9
2687	929	0.9
929	2687	0.9
2687	3162	0.9
3162	2687	0.9
2174	3708	0.9
3708	2174	0.9
2807	2177	0.72
2177	2807	0.72
2807	797	0.36
797	2807	0.36
2807	2978	0.72
2978	2807	0.72
2807	3557	0.72
3557	2807	0.72
2807	734	0.36
734	2807	0.36
2807	728	0.36
728	2807	0.36
2807	736	0.72
736	2807	0.72
2807	3878	0.72
3878	2807	0.72
2807	2826	0.72
2826	2807	0.72
2807	830	0.36
830	2807	0.36
2807	343	0.72
343	2807	0.72
2807	4824	0.36
4824	2807	0.36
2807	2252	0.72
2252	2807	0.72
2807	2115	0.72
2115	2807	0.72
2807	5129	0.72
5129	2807	0.72
2807	730	0.72
730	2807	0.72
2807	732	0.72
732	2807	0.72
2807	2209	0.36
2209	2807	0.36
2807	740	0.36
740	2807	0.36
2807	3434	0.72
3434	2807	0.72
2807	5301	0.72
5301	2807	0.72
2871	28	0.9
28	2871	0.9
2871	1172	0.9
1172	2871	0.9
2871	4198	0.9
4198	2871	0.9
2871	3841	0.9
3841	2871	0.9
2871	2728	0.9
2728	2871	0.9
2871	5327	0.9
5327	2871	0.9
2871	2664	0.9
2664	2871	0.9
2871	65	0.9
65	2871	0.9
2871	2401	0.9
2401	2871	0.9
2871	227	0.9
227	2871	0.9
2871	551	0.9
551	2871	0.9
2871	660	0.9
660	2871	0.9
2871	2675	0.9
2675	2871	0.9
2871	634	0.9
634	2871	0.9
2871	3484	0.9
3484	2871	0.9
2871	4593	0.9
4593	2871	0.9
2871	17	0.9
17	2871	0.9
2871	4595	0.9
4595	2871	0.9
2872	2297	0.899
2297	2872	0.899
2872	4807	0.899
4807	2872	0.899
2872	1936	0.899
1936	2872	0.899
2872	2284	0.9
2284	2872	0.9
2872	5303	0.9
5303	2872	0.9
240	650	0.9
650	240	0.9
240	671	0.9
671	240	0.9
240	295	0.9
295	240	0.9
240	1218	0.899
1218	240	0.899
240	538	0.8
538	240	0.8
240	1739	0.9
1739	240	0.9
240	1183	0.899
1183	240	0.899
240	1184	0.899
1184	240	0.899
240	1185	0.899
1185	240	0.899
240	1186	0.899
1186	240	0.899
240	1290	0.9
1290	240	0.9
2883	3026	0.899
3026	2883	0.899
2883	1076	0.899
1076	2883	0.899
2883	5311	0.899
5311	2883	0.899
2883	5449	0.899
5449	2883	0.899
2883	2694	0.899
2694	2883	0.899
2883	2796	0.899
2796	2883	0.899
2883	2959	0.899
2959	2883	0.899
2883	4175	0.899
4175	2883	0.899
2883	5917	0.899
5917	2883	0.899
2883	962	0.899
962	2883	0.899
2883	5172	0.899
5172	2883	0.899
2883	589	0.899
589	2883	0.899
2883	5785	0.72
5785	2883	0.72
2883	965	0.72
965	2883	0.72
2883	2707	0.899
2707	2883	0.899
2177	797	0.36
797	2177	0.36
2177	2978	0.72
2978	2177	0.72
2177	3557	0.72
3557	2177	0.72
2177	734	0.36
734	2177	0.36
2177	803	0.522
803	2177	0.522
2177	728	0.36
728	2177	0.36
2177	3878	0.9
3878	2177	0.9
2177	2765	0.52
2765	2177	0.52
2177	4022	0.522
4022	2177	0.522
2177	2826	0.72
2826	2177	0.72
2177	830	0.36
830	2177	0.36
2177	2767	0.52
2767	2177	0.52
2177	3489	0.522
3489	2177	0.522
2177	4498	0.72
4498	2177	0.72
2177	306	0.522
306	2177	0.522
2177	3096	0.8
3096	2177	0.8
2177	2252	0.9
2252	2177	0.9
2177	2115	0.9
2115	2177	0.9
2177	3226	0.522
3226	2177	0.522
2177	5129	0.72
5129	2177	0.72
2177	730	0.9
730	2177	0.9
2177	732	0.9
732	2177	0.9
2177	740	0.36
740	2177	0.36
2177	3434	0.9
3434	2177	0.9
2177	923	0.522
923	2177	0.522
2177	4727	0.8
4727	2177	0.8
353	3251	0.9
3251	353	0.9
353	2245	0.72
2245	353	0.72
353	2137	0.9
2137	353	0.9
353	5686	0.9
5686	353	0.9
353	3986	0.72
3986	353	0.72
353	2246	0.72
2246	353	0.72
3020	4162	0.52
4162	3020	0.52
2182	4421	0.72
4421	2182	0.72
2182	4109	0.72
4109	2182	0.72
2182	2517	0.9
2517	2182	0.9
2182	3839	0.54
3839	2182	0.54
2186	6058	0.9
6058	2186	0.9
2186	2424	0.72
2424	2186	0.72
2186	4243	0.72
4243	2186	0.72
2186	3597	0.9
3597	2186	0.9
2186	3951	0.9
3951	2186	0.9
2186	2220	0.9
2220	2186	0.9
2186	5640	0.9
5640	2186	0.9
2186	2509	0.9
2509	2186	0.9
2186	3590	0.9
3590	2186	0.9
2186	3006	0.9
3006	2186	0.9
2186	2530	0.8
2530	2186	0.8
2186	5116	0.9
5116	2186	0.9
2186	4489	0.521
4489	2186	0.521
2873	4170	0.522
4170	2873	0.522
2873	2451	0.522
2451	2873	0.522
363	4004	0.8
4004	363	0.8
2567	6080	0.899
6080	2567	0.899
2567	2274	0.899
2274	2567	0.899
2567	5135	0.899
5135	2567	0.899
2567	5284	0.899
5284	2567	0.899
2567	3826	0.899
3826	2567	0.899
2567	2990	0.899
2990	2567	0.899
2567	5905	0.899
5905	2567	0.899
2567	5277	0.899
5277	2567	0.899
2567	5577	0.899
5577	2567	0.899
2567	3887	0.899
3887	2567	0.899
2567	3489	0.899
3489	2567	0.899
2567	5609	0.72
5609	2567	0.72
2567	5705	0.899
5705	2567	0.899
2567	5531	0.899
5531	2567	0.899
2567	4700	0.899
4700	2567	0.899
2567	5738	0.899
5738	2567	0.899
2567	5752	0.899
5752	2567	0.899
2567	5797	0.899
5797	2567	0.899
2567	5801	0.899
5801	2567	0.899
2567	3752	0.72
3752	2567	0.72
2567	4023	0.899
4023	2567	0.899
2567	2558	0.9
2558	2567	0.9
2567	2515	0.72
2515	2567	0.72
413	1244	0.522
1244	413	0.522
413	1014	0.521
1014	413	0.521
413	668	0.949
668	413	0.949
413	1893	0.948
1893	413	0.948
413	2720	0.948
2720	413	0.948
413	2722	0.948
2722	413	0.948
413	1737	0.522
1737	413	0.522
413	1562	0.9
1562	413	0.9
413	1045	0.521
1045	413	0.521
413	2473	0.522
2473	413	0.522
413	1313	0.522
1313	413	0.522
413	683	0.949
683	413	0.949
510	796	0.8
796	510	0.8
510	3486	0.899
3486	510	0.899
510	418	0.899
418	510	0.899
510	4828	0.899
4828	510	0.899
510	2247	0.899
2247	510	0.899
510	1246	0.9
1246	510	0.9
510	3039	0.899
3039	510	0.899
510	1105	0.899
1105	510	0.899
510	4565	0.899
4565	510	0.899
510	3454	0.899
3454	510	0.899
510	430	0.899
430	510	0.899
510	342	0.9
342	510	0.9
510	5297	0.899
5297	510	0.899
510	672	0.8
672	510	0.8
510	1112	0.9
1112	510	0.9
510	2248	0.9
2248	510	0.9
510	389	0.899
389	510	0.899
510	604	0.899
604	510	0.899
510	739	0.9
739	510	0.9
510	2368	0.899
2368	510	0.899
510	2033	0.899
2033	510	0.899
510	4926	0.899
4926	510	0.899
510	1124	0.899
1124	510	0.899
510	1427	0.899
1427	510	0.899
510	315	0.9
315	510	0.9
510	451	0.899
451	510	0.899
510	3274	0.899
3274	510	0.899
510	1086	0.9
1086	510	0.9
510	660	0.9
660	510	0.9
510	1252	0.9
1252	510	0.9
510	1646	0.8
1646	510	0.8
510	1133	0.899
1133	510	0.899
510	3138	0.899
3138	510	0.899
510	3139	0.899
3139	510	0.899
510	1253	0.9
1253	510	0.9
510	2542	0.899
2542	510	0.899
510	1137	0.899
1137	510	0.899
510	1012	0.899
1012	510	0.899
510	2751	0.899
2751	510	0.899
510	3153	0.899
3153	510	0.899
510	1144	0.9
1144	510	0.9
510	2420	0.899
2420	510	0.899
510	3162	0.899
3162	510	0.899
2187	720	0.9
720	2187	0.9
3175	364	0.9
364	3175	0.9
3175	4080	0.185
4080	3175	0.185
3175	1763	0.9
1763	3175	0.9
3175	2892	0.9
2892	3175	0.9
3175	4430	0.8
4430	3175	0.8
3175	4101	0.913
4101	3175	0.913
3175	1149	0.9
1149	3175	0.9
3175	4105	0.913
4105	3175	0.913
3175	374	0.899
374	3175	0.899
3175	4106	0.913
4106	3175	0.913
3175	375	0.899
375	3175	0.899
3175	3858	0.899
3858	3175	0.899
3175	1608	0.899
1608	3175	0.899
3175	376	0.9
376	3175	0.9
3175	3455	0.913
3455	3175	0.913
3175	377	0.899
377	3175	0.899
3175	1150	0.9
1150	3175	0.9
3175	379	0.899
379	3175	0.899
3175	2896	0.185
2896	3175	0.185
3175	383	0.9
383	3175	0.9
3175	3963	0.913
3963	3175	0.913
3175	1786	0.515
1786	3175	0.515
3175	2346	0.9
2346	3175	0.9
3175	304	0.899
304	3175	0.899
3175	390	0.899
390	3175	0.899
3175	1152	0.9
1152	3175	0.9
3175	2513	0.9
2513	3175	0.9
3175	398	0.899
398	3175	0.899
3175	400	0.899
400	3175	0.899
3175	3750	0.515
3750	3175	0.515
3175	405	0.899
405	3175	0.899
3175	1163	0.9
1163	3175	0.9
3175	1960	0.9
1960	3175	0.9
3175	409	0.899
409	3175	0.899
3175	3755	0.515
3755	3175	0.515
3175	412	0.9
412	3175	0.9
3326	602	0.899
602	3326	0.899
3326	3213	0.9
3213	3326	0.9
3326	5603	0.899
5603	3326	0.899
3326	4433	0.9
4433	3326	0.9
2884	5066	0.72
5066	2884	0.72
602	2312	0.899
2312	602	0.899
602	3208	0.899
3208	602	0.899
602	5149	0.899
5149	602	0.899
602	2718	0.899
2718	602	0.899
602	3213	0.899
3213	602	0.899
602	2925	0.899
2925	602	0.899
602	5603	0.899
5603	602	0.899
602	2475	0.899
2475	602	0.899
602	5155	0.899
5155	602	0.899
602	4433	0.899
4433	602	0.899
602	4358	0.899
4358	602	0.899
602	2114	0.9
2114	602	0.9
617	276	0.52
276	617	0.52
617	1640	0.9
1640	617	0.9
617	1641	0.9
1641	617	0.9
617	557	0.899
557	617	0.899
617	1646	0.9
1646	617	0.9
617	589	0.52
589	617	0.52
617	592	0.521
592	617	0.521
639	2248	0.9
2248	639	0.9
639	2249	0.9
2249	639	0.9
639	2250	0.9
2250	639	0.9
650	1583	0.8
1583	650	0.8
650	522	0.9
522	650	0.9
650	285	0.9
285	650	0.9
650	1148	0.899
1148	650	0.899
650	671	0.9
671	650	0.9
650	1589	0.8
1589	650	0.8
650	673	0.9
673	650	0.9
650	950	0.8
950	650	0.8
650	134	0.9
134	650	0.9
650	1956	0.899
1956	650	0.899
650	4419	0.8
4419	650	0.8
650	1559	0.8
1559	650	0.8
650	1183	0.9
1183	650	0.9
650	1184	0.899
1184	650	0.899
650	1185	0.899
1185	650	0.899
650	1186	0.9
1186	650	0.9
650	1600	0.8
1600	650	0.8
650	885	0.899
885	650	0.899
650	559	0.8
559	650	0.8
650	959	0.8
959	650	0.8
650	193	0.8
193	650	0.8
650	1290	0.9
1290	650	0.9
650	147	0.9
147	650	0.9
3650	2300	0.899
2300	3650	0.899
3650	2393	0.899
2393	3650	0.899
3652	2300	0.899
2300	3652	0.899
3652	2393	0.9
2393	3652	0.9
3727	5940	0.9
5940	3727	0.9
3727	3062	0.9
3062	3727	0.9
3727	2343	0.9
2343	3727	0.9
3727	4297	0.9
4297	3727	0.9
3727	5583	0.899
5583	3727	0.899
3728	36	0.72
36	3728	0.72
3728	3044	0.72
3044	3728	0.72
3728	5520	0.72
5520	3728	0.72
3728	857	0.72
857	3728	0.72
3728	2521	0.72
2521	3728	0.72
3728	3289	0.72
3289	3728	0.72
3728	607	0.72
607	3728	0.72
3728	5452	0.72
5452	3728	0.72
241	811	0.9
811	241	0.9
241	816	0.899
816	241	0.899
241	4675	0.9
4675	241	0.9
241	5165	0.9
5165	241	0.9
241	3968	0.9
3968	241	0.9
241	5146	0.9
5146	241	0.9
241	4741	0.899
4741	241	0.899
733	927	0.8
927	733	0.8
3812	804	0.899
804	3812	0.899
3812	1606	0.899
1606	3812	0.899
2199	976	0.9
976	2199	0.9
2199	1438	0.899
1438	2199	0.899
2199	3204	0.9
3204	2199	0.9
2199	3736	0.899
3736	2199	0.899
2199	1440	0.9
1440	2199	0.9
2199	1441	0.899
1441	2199	0.899
2199	3968	0.9
3968	2199	0.9
2199	3969	0.9
3969	2199	0.9
2199	3229	0.9
3229	2199	0.9
2199	3745	0.899
3745	2199	0.899
2199	3140	0.9
3140	2199	0.9
2199	3975	0.899
3975	2199	0.899
2199	3734	0.9
3734	2199	0.9
2200	3736	0.899
3736	2200	0.899
2200	3737	0.899
3737	2200	0.899
2200	1441	0.9
1441	2200	0.9
2200	3968	0.9
3968	2200	0.9
2200	3969	0.899
3969	2200	0.899
2200	3229	0.9
3229	2200	0.9
2200	3745	0.9
3745	2200	0.9
2200	3140	0.9
3140	2200	0.9
2200	3975	0.899
3975	2200	0.899
2200	3734	0.9
3734	2200	0.9
3163	4564	0.899
4564	3163	0.899
3163	4545	0.9
4545	3163	0.9
3163	5972	0.899
5972	3163	0.899
3163	5889	0.899
5889	3163	0.899
3163	4313	0.9
4313	3163	0.9
3163	3066	0.9
3066	3163	0.9
3163	5629	0.9
5629	3163	0.9
3163	2486	0.899
2486	3163	0.899
3163	2874	0.9
2874	3163	0.9
3163	4681	0.899
4681	3163	0.899
3163	1944	0.899
1944	3163	0.899
3163	3872	0.899
3872	3163	0.899
3163	2325	0.9
2325	3163	0.9
3876	4041	0.186
4041	3876	0.186
3876	4044	0.186
4044	3876	0.186
788	5139	0.72
5139	788	0.72
788	2219	0.72
2219	788	0.72
695	518	0.9
518	695	0.9
695	1630	0.899
1630	695	0.899
695	1865	0.8
1865	695	0.8
695	535	0.9
535	695	0.9
695	1560	0.899
1560	695	0.899
695	1594	0.9
1594	695	0.9
695	1322	0.9
1322	695	0.9
695	2075	0.9
2075	695	0.9
695	1866	0.8
1866	695	0.8
695	2534	0.9
2534	695	0.9
340	32	0.9
32	340	0.9
340	522	0.899
522	340	0.899
340	286	0.899
286	340	0.899
340	295	0.9
295	340	0.9
340	298	0.9
298	340	0.9
340	70	0.9
70	340	0.9
340	332	0.9
332	340	0.9
3239	3984	0.9
3984	3239	0.9
3239	5225	0.9
5225	3239	0.9
3239	2516	0.9
2516	3239	0.9
930	1640	0.899
1640	930	0.899
930	1641	0.899
1641	930	0.899
930	2024	0.9
2024	930	0.9
930	1646	0.9
1646	930	0.9
3369	4004	0.8
4004	3369	0.8
664	1066	0.899
1066	664	0.899
664	790	0.899
790	664	0.899
664	2141	0.899
2141	664	0.899
664	643	0.899
643	664	0.899
664	782	0.899
782	664	0.899
664	1311	0.899
1311	664	0.899
664	5459	0.899
5459	664	0.899
976	5898	0.9
5898	976	0.9
976	2164	0.9
2164	976	0.9
976	4246	0.899
4246	976	0.899
3984	3270	0.9
3270	3984	0.9
3984	3130	0.9
3130	3984	0.9
3984	2516	0.9
2516	3984	0.9
1008	422	0.899
422	1008	0.899
1008	1924	0.9
1924	1008	0.9
1008	4676	0.899
4676	1008	0.899
1008	5085	0.899
5085	1008	0.899
1008	3973	0.899
3973	1008	0.899
1008	4299	0.899
4299	1008	0.899
1008	2901	0.9
2901	1008	0.9
1008	476	0.899
476	1008	0.899
1008	2416	0.9
2416	1008	0.9
3199	2366	0.899
2366	3199	0.899
3199	1466	0.899
1466	3199	0.899
3199	3334	0.899
3334	3199	0.899
3199	3852	0.9
3852	3199	0.9
2206	2273	0.522
2273	2206	0.522
2206	3363	0.522
3363	2206	0.522
2206	393	0.522
393	2206	0.522
2206	3978	0.52
3978	2206	0.52
796	418	0.8
418	796	0.8
796	422	0.8
422	796	0.8
796	3039	0.8
3039	796	0.8
796	1105	0.8
1105	796	0.8
796	3454	0.8
3454	796	0.8
796	430	0.8
430	796	0.8
796	5297	0.8
5297	796	0.8
796	1112	0.8
1112	796	0.8
796	389	0.8
389	796	0.8
796	1121	0.8
1121	796	0.8
796	2368	0.8
2368	796	0.8
796	3101	0.8
3101	796	0.8
796	1124	0.8
1124	796	0.8
796	315	0.8
315	796	0.8
796	451	0.8
451	796	0.8
796	3274	0.8
3274	796	0.8
796	1133	0.8
1133	796	0.8
796	3138	0.8
3138	796	0.8
796	3139	0.8
3139	796	0.8
796	2542	0.8
2542	796	0.8
796	1137	0.8
1137	796	0.8
796	474	0.8
474	796	0.8
796	476	0.8
476	796	0.8
796	478	0.8
478	796	0.8
796	1012	0.8
1012	796	0.8
796	2751	0.8
2751	796	0.8
796	3153	0.8
3153	796	0.8
796	479	0.8
479	796	0.8
796	722	0.8
722	796	0.8
796	485	0.8
485	796	0.8
796	1144	0.8
1144	796	0.8
796	3162	0.8
3162	796	0.8
3200	3357	0.522
3357	3200	0.522
3200	343	0.522
343	3200	0.522
3200	2896	0.522
2896	3200	0.522
3200	3220	0.522
3220	3200	0.522
3200	306	0.522
306	3200	0.522
3200	3743	0.522
3743	3200	0.522
3200	3443	0.522
3443	3200	0.522
3200	3226	0.522
3226	3200	0.522
3200	2900	0.522
2900	3200	0.522
3200	3749	0.522
3749	3200	0.522
3200	2471	0.521
2471	3200	0.521
3200	924	0.522
924	3200	0.522
3486	3965	0.522
3965	3486	0.522
3486	5297	0.899
5297	3486	0.899
3486	832	0.521
832	3486	0.521
3486	1940	0.191
1940	3486	0.191
3486	315	0.9
315	3486	0.9
3486	722	0.899
722	3486	0.899
3486	915	0.521
915	3486	0.521
2207	799	0.899
799	2207	0.899
2207	4843	0.72
4843	2207	0.72
2207	1818	0.72
1818	2207	0.72
2207	3466	0.72
3466	2207	0.72
2207	2894	0.72
2894	2207	0.72
2207	2823	0.36
2823	2207	0.36
2207	5189	0.72
5189	2207	0.72
2207	2787	0.72
2787	2207	0.72
2207	2074	0.72
2074	2207	0.72
2207	4541	0.72
4541	2207	0.72
2207	4946	0.9
4946	2207	0.9
2207	5328	0.72
5328	2207	0.72
2207	5123	0.36
5123	2207	0.36
2207	3187	0.72
3187	2207	0.72
2207	3188	0.36
3188	2207	0.36
2207	3497	0.72
3497	2207	0.72
2207	2878	0.72
2878	2207	0.72
2207	5389	0.72
5389	2207	0.72
2207	878	0.899
878	2207	0.899
2207	2123	0.72
2123	2207	0.72
2207	3338	0.72
3338	2207	0.72
2207	3194	0.72
3194	2207	0.72
2207	2805	0.72
2805	2207	0.72
2207	5883	0.72
5883	2207	0.72
2207	2113	0.72
2113	2207	0.72
2207	2270	0.72
2270	2207	0.72
2207	3198	0.72
3198	2207	0.72
26	430	0.899
430	26	0.899
26	5297	0.899
5297	26	0.899
26	2368	0.899
2368	26	0.899
2777	1818	0.522
1818	2777	0.522
364	1284	0.522
1284	364	0.522
364	2331	0.856
2331	364	0.856
364	4629	0.72
4629	364	0.72
364	2334	0.52
2334	364	0.52
364	832	0.521
832	364	0.521
364	1718	0.521
1718	364	0.521
364	2413	0.54
2413	364	0.54
364	2071	0.521
2071	364	0.521
364	4340	0.9
4340	364	0.9
364	5137	0.521
5137	364	0.521
364	4280	0.52
4280	364	0.52
364	3489	0.522
3489	364	0.522
364	842	0.948
842	364	0.948
364	1687	0.899
1687	364	0.899
364	3079	0.9
3079	364	0.9
364	1786	0.522
1786	364	0.522
364	984	0.949
984	364	0.949
364	1688	0.899
1688	364	0.899
364	5533	0.72
5533	364	0.72
364	987	0.899
987	364	0.899
364	3492	0.949
3492	364	0.949
364	897	0.948
897	364	0.948
364	904	0.948
904	364	0.948
364	3976	0.522
3976	364	0.522
364	915	0.521
915	364	0.521
3877	4044	0.52
4044	3877	0.52
3944	6058	0.72
6058	3944	0.72
3944	3951	0.72
3951	3944	0.72
3944	3006	0.72
3006	3944	0.72
3944	5914	0.72
5914	3944	0.72
4164	5201	0.52
5201	4164	0.52
4164	2415	0.52
2415	4164	0.52
4164	2241	0.52
2241	4164	0.52
4164	3362	0.52
3362	4164	0.52
4164	5087	0.52
5087	4164	0.52
4164	2901	0.52
2901	4164	0.52
4164	2416	0.52
2416	4164	0.52
3980	5942	0.9
5942	3980	0.9
3980	1577	0.899
1577	3980	0.899
3980	4240	0.899
4240	3980	0.899
3980	4099	0.72
4099	3980	0.72
3980	2336	0.9
2336	3980	0.9
3980	4674	0.9
4674	3980	0.9
3980	5121	0.9
5121	3980	0.9
3980	1915	0.521
1915	3980	0.521
3980	3959	0.899
3959	3980	0.899
3980	5034	0.72
5034	3980	0.72
3980	3730	0.9
3730	3980	0.9
3980	1934	0.9
1934	3980	0.9
3980	2398	0.9
2398	3980	0.9
3980	5524	0.9
5524	3980	0.9
3980	4669	0.9
4669	3980	0.9
3980	752	0.899
752	3980	0.899
3980	3861	0.948
3861	3980	0.948
3980	4569	0.856
4569	3980	0.856
3980	4897	0.9
4897	3980	0.9
3980	3610	0.9
3610	3980	0.9
3980	5803	0.9
5803	3980	0.9
3980	2533	0.899
2533	3980	0.899
3980	3732	0.72
3732	3980	0.72
3980	2487	0.9
2487	3980	0.9
3980	5314	0.9
5314	3980	0.9
3980	3431	0.72
3431	3980	0.72
3980	3753	0.9
3753	3980	0.9
3980	5438	0.899
5438	3980	0.899
3980	5122	0.899
5122	3980	0.899
3980	3367	0.9
3367	3980	0.9
3980	3756	0.52
3756	3980	0.52
3026	4596	0.899
4596	3026	0.899
3026	4604	0.899
4604	3026	0.899
3026	3535	0.899
3535	3026	0.899
3026	5073	0.9
5073	3026	0.9
3026	1076	0.899
1076	3026	0.899
3026	5017	0.899
5017	3026	0.899
3026	5311	0.899
5311	3026	0.899
3026	2694	0.9
2694	3026	0.9
3026	961	0.899
961	3026	0.899
3026	2128	0.9
2128	3026	0.9
3026	4684	0.899
4684	3026	0.899
3026	1455	0.9
1455	3026	0.9
3026	2796	0.9
2796	3026	0.9
3026	2959	0.899
2959	3026	0.899
3026	4175	0.899
4175	3026	0.899
3026	5917	0.899
5917	3026	0.899
3026	5790	0.899
5790	3026	0.899
3026	962	0.899
962	3026	0.899
3026	4316	0.9
4316	3026	0.9
3026	5172	0.899
5172	3026	0.899
3026	3884	0.9
3884	3026	0.9
3026	589	0.899
589	3026	0.899
3026	5785	0.72
5785	3026	0.72
3026	3754	0.9
3754	3026	0.9
3026	1461	0.899
1461	3026	0.899
